user_id,join_date,source,country,wallet_connected
U3716,24-11-2025,Twitter,Nigeria,Yes
U3717,26-05-2024,Twitter,Brazil,Yes
U3718,11-03-2024,Twitter,Australia,Yes
U3719,27-06-2025,Discord Invite,Canada,Yes
U3720,30-07-2025,Twitter,Philippines,Yes
U3721,09-01-2024,Twitter,Philippines,Yes
U3722,16-09-2025,Event,India,No
U3723,27-10-2025,Ambassador Program,India,No
U3724,17-06-2024,Twitter,India,Yes
U3725,26-03-2025,Discord Invite,Nigeria,Yes
U3726,25-12-2024,Ambassador Program,Australia,Yes
U3727,06-08-2024,Twitter,Brazil,No
U3728,05-10-2025,Twitter,UK,Yes
U3729,04-06-2024,Twitter,USA,Yes
U3730,25-02-2025,Referral,Germany,Yes
U3731,22-09-2025,Twitter,UK,Yes
U3732,04-12-2025,Ambassador Program,Brazil,Yes
U3733,29-03-2025,Discord Invite,Australia,No
U3734,10-08-2024,Discord Invite,Nigeria,Yes
U3735,29-03-2024,Twitter,Canada,Yes
U3736,12-04-2024,Discord Invite,UK,Yes
U3737,23-05-2024,Referral,Canada,Yes
U3738,06-05-2024,Event,USA,Yes
U3739,26-08-2025,Event,Brazil,Yes
U3740,28-01-2025,Referral,Australia,Yes
U3741,25-12-2024,Ambassador Program,Brazil,No
U3742,15-03-2025,Event,Germany,No
U3743,18-11-2024,Event,Nigeria,Yes
U3744,23-05-2024,Twitter,Germany,No
U3745,10-09-2024,Twitter,Brazil,No
U3746,10-10-2024,Twitter,Germany,Yes
U3747,22-10-2025,Referral,Singapore,Yes
U3748,27-03-2024,Discord Invite,Brazil,Yes
U3749,11-09-2024,Discord Invite,Australia,Yes
U3750,20-07-2025,Ambassador Program,UK,No
U3751,07-09-2025,Ambassador Program,Australia,Yes
U3752,06-09-2025,Ambassador Program,Singapore,Yes
U3753,14-09-2025,Twitter,UK,Yes
U3754,18-10-2024,Referral,Singapore,Yes
U3755,08-12-2025,Twitter,UK,Yes
U3756,28-01-2024,Twitter,Australia,Yes
U3757,05-11-2025,Twitter,Brazil,Yes
U3758,04-11-2024,Twitter,India,No
U3759,29-07-2024,Discord Invite,Philippines,No
U3760,14-06-2025,Event,Philippines,No
U3761,13-09-2025,Twitter,Singapore,No
U3762,05-06-2025,Event,Philippines,No
U3763,12-07-2024,Discord Invite,Australia,Yes
U3764,05-02-2025,Twitter,Canada,Yes
U3765,29-10-2024,Discord Invite,Singapore,Yes
U3766,23-10-2025,Twitter,UK,Yes
U3767,25-02-2024,Referral,Nigeria,Yes
U3768,02-09-2024,Discord Invite,Germany,No
U3769,21-05-2025,Twitter,Australia,Yes
U3770,30-01-2025,Twitter,UK,Yes
U3771,25-04-2024,Discord Invite,Canada,Yes
U3772,03-09-2024,Ambassador Program,Nigeria,Yes
U3773,26-05-2025,Twitter,Philippines,No
U3774,15-10-2025,Event,Canada,Yes
U3775,31-08-2025,Referral,Singapore,Yes
U3776,13-03-2024,Ambassador Program,USA,Yes
U3777,24-06-2025,Event,USA,No
U3778,13-01-2024,Referral,Philippines,Yes
U3779,04-01-2025,Referral,USA,Yes
U3780,20-11-2024,Ambassador Program,USA,No
U3781,15-05-2024,Discord Invite,UK,Yes
U3782,31-01-2025,Twitter,UK,Yes
U3783,05-08-2025,Twitter,Germany,Yes
U3784,06-03-2025,Event,Brazil,No
U3785,09-01-2025,Event,Philippines,Yes
U3786,13-07-2025,Twitter,USA,Yes
U3787,30-11-2025,Referral,Germany,Yes
U3788,25-06-2024,Discord Invite,Philippines,Yes
U3789,27-04-2025,Twitter,USA,Yes
U3790,15-03-2024,Ambassador Program,Australia,Yes
U3791,18-01-2024,Twitter,India,Yes
U3792,24-08-2025,Twitter,Australia,Yes
U3793,10-03-2024,Referral,Nigeria,Yes
U3794,15-01-2024,Event,Philippines,Yes
U3795,25-09-2024,Twitter,Brazil,Yes
U3796,08-08-2024,Referral,Nigeria,Yes
U3797,10-02-2024,Discord Invite,Germany,Yes
U3798,02-03-2024,Twitter,Germany,No
U3799,11-02-2025,Twitter,USA,Yes
U3800,02-06-2025,Referral,Nigeria,Yes
U3801,20-10-2024,Twitter,USA,Yes
U3802,05-10-2025,Ambassador Program,Philippines,Yes
U3803,30-12-2025,Event,Germany,No
U3804,28-05-2025,Ambassador Program,India,Yes
U3805,01-03-2025,Twitter,Germany,Yes
U3806,09-03-2025,Ambassador Program,UK,Yes
U3807,19-12-2025,Discord Invite,Canada,Yes
U3808,15-02-2025,Twitter,Brazil,Yes
U3809,25-03-2024,Twitter,Nigeria,Yes
U3810,17-10-2025,Twitter,USA,No
U3811,03-07-2025,Referral,Canada,No
U3812,04-07-2025,Discord Invite,Canada,Yes
U3813,22-09-2025,Twitter,Australia,Yes
U3814,05-06-2024,Referral,Singapore,No
U3815,11-10-2024,Twitter,Australia,Yes
U3816,26-03-2024,Referral,Australia,Yes
U3817,13-11-2024,Discord Invite,Brazil,No
U3818,21-03-2024,Event,UK,Yes
U3819,07-06-2025,Event,Germany,Yes
U3820,27-07-2024,Discord Invite,Australia,Yes
U3821,08-06-2024,Discord Invite,Philippines,Yes
U3822,03-07-2025,Discord Invite,Germany,No
U3823,30-11-2024,Event,UK,Yes
U3824,04-02-2025,Twitter,USA,No
U3825,23-08-2025,Twitter,Singapore,Yes
U3826,11-10-2025,Twitter,Germany,Yes
U3827,27-10-2025,Discord Invite,Nigeria,Yes
U3828,28-11-2025,Discord Invite,Brazil,Yes
U3829,20-10-2025,Event,Canada,Yes
U3830,08-03-2024,Twitter,USA,Yes
U3831,13-11-2024,Discord Invite,UK,No
U3832,16-12-2025,Event,Australia,No
U3833,23-03-2025,Event,Philippines,Yes
U3834,01-09-2024,Discord Invite,Philippines,Yes
U3835,29-02-2024,Discord Invite,Singapore,No
U3836,07-09-2024,Twitter,UK,Yes
U3837,29-03-2024,Ambassador Program,USA,Yes
U3838,20-03-2025,Twitter,Nigeria,No
U3839,28-04-2024,Ambassador Program,Canada,Yes
U3840,09-04-2025,Referral,Australia,Yes
U3841,18-09-2025,Discord Invite,Brazil,Yes
U3842,15-09-2025,Twitter,India,Yes
U3843,26-02-2024,Discord Invite,India,Yes
U3844,12-11-2024,Discord Invite,Australia,Yes
U3845,13-11-2025,Twitter,USA,No
U3846,04-11-2025,Referral,Australia,Yes
U3847,28-06-2024,Ambassador Program,UK,Yes
U3848,02-05-2024,Referral,India,Yes
U3849,13-01-2024,Event,Singapore,No
U3850,25-12-2025,Twitter,UK,No
U3851,20-05-2024,Discord Invite,India,No
U3852,19-12-2025,Twitter,Nigeria,Yes
U3853,12-01-2024,Referral,Canada,No
U3854,16-06-2024,Ambassador Program,Philippines,Yes
U3855,23-05-2025,Referral,UK,Yes
U3856,21-12-2024,Twitter,Philippines,Yes
U3857,19-06-2025,Discord Invite,Philippines,Yes
U3858,13-06-2025,Referral,India,No
U3859,22-09-2024,Discord Invite,UK,Yes
U3860,19-06-2024,Event,Canada,Yes
U3861,15-01-2025,Event,Nigeria,Yes
U3862,09-05-2024,Referral,Germany,Yes
U3863,02-10-2024,Discord Invite,Singapore,Yes
U3864,30-04-2024,Twitter,Philippines,Yes
U3865,31-01-2024,Twitter,Canada,Yes
U3866,09-12-2024,Discord Invite,Brazil,Yes
U3867,15-03-2025,Discord Invite,Brazil,No
U3868,05-10-2024,Referral,Germany,No
U3869,20-06-2025,Referral,Germany,No
U3870,06-03-2024,Twitter,Germany,No
U3871,26-09-2024,Discord Invite,Singapore,Yes
U3872,30-12-2025,Twitter,Singapore,No
U3873,13-08-2025,Twitter,Nigeria,Yes
U3874,04-10-2025,Event,Philippines,No
U3875,19-03-2024,Twitter,USA,Yes
U3876,23-05-2025,Discord Invite,Brazil,No
U3877,11-04-2025,Twitter,India,Yes
U3878,07-06-2025,Ambassador Program,India,Yes
U3879,03-01-2025,Referral,Germany,Yes
U3880,26-02-2024,Twitter,Australia,Yes
U3881,26-05-2025,Discord Invite,Brazil,No
U3882,03-08-2025,Event,USA,Yes
U3883,19-06-2024,Ambassador Program,USA,Yes
U3884,11-01-2025,Twitter,India,No
U3885,10-06-2024,Ambassador Program,Australia,Yes
U3886,18-09-2024,Ambassador Program,USA,Yes
U3887,15-04-2024,Ambassador Program,Brazil,Yes
U3888,10-08-2025,Referral,Philippines,Yes
U3889,21-11-2025,Referral,Canada,No
U3890,28-04-2024,Discord Invite,Australia,No
U3891,21-08-2024,Event,USA,No
U3892,05-06-2025,Discord Invite,Australia,Yes
U3893,03-01-2024,Referral,Australia,Yes
U3894,15-02-2024,Discord Invite,Philippines,Yes
U3895,13-01-2024,Event,Brazil,No
U3896,07-09-2024,Event,India,Yes
U3897,17-02-2024,Twitter,Philippines,Yes
U3898,28-04-2025,Event,USA,Yes
U3899,07-01-2025,Discord Invite,Germany,Yes
U3900,27-01-2025,Event,Philippines,No
U3901,02-06-2024,Discord Invite,Germany,Yes
U3902,02-07-2024,Discord Invite,UK,Yes
U3903,06-02-2024,Ambassador Program,India,Yes
U3904,20-07-2025,Twitter,Brazil,No
U3905,02-11-2025,Event,Canada,Yes
U3906,05-03-2025,Discord Invite,Australia,Yes
U3907,17-08-2024,Discord Invite,Germany,Yes
U3908,25-11-2024,Twitter,Canada,Yes
U3909,11-09-2024,Referral,Canada,No
U3910,02-03-2025,Twitter,Germany,Yes
U3911,23-11-2024,Twitter,Canada,No
U3912,04-10-2024,Twitter,Australia,Yes
U3913,20-03-2024,Twitter,Nigeria,No
U3914,08-08-2025,Ambassador Program,UK,No
U3915,16-01-2025,Ambassador Program,Germany,Yes
U3916,02-05-2024,Discord Invite,Australia,Yes
U3917,29-05-2025,Event,India,Yes
U3918,20-11-2025,Twitter,Germany,Yes
U3919,23-02-2024,Referral,Australia,Yes
U3920,02-07-2024,Event,Australia,Yes
U3921,16-08-2024,Ambassador Program,Philippines,No
U3922,12-06-2025,Discord Invite,Nigeria,Yes
U3923,17-02-2024,Event,Germany,No
U3924,14-02-2025,Twitter,Brazil,Yes
U3925,11-03-2024,Ambassador Program,Australia,Yes
U3926,21-04-2025,Twitter,UK,No
U3927,16-10-2024,Referral,Philippines,Yes
U3928,14-11-2024,Referral,Australia,Yes
U3929,01-12-2024,Referral,Germany,No
U3930,29-03-2024,Twitter,USA,No
U3931,20-07-2025,Ambassador Program,Australia,Yes
U3932,12-04-2025,Twitter,Singapore,Yes
U3933,09-01-2024,Referral,USA,Yes
U3934,12-01-2025,Twitter,Australia,Yes
U3935,24-07-2024,Twitter,Canada,Yes
U3936,25-10-2024,Discord Invite,Australia,Yes
U3937,31-07-2025,Discord Invite,India,Yes
U3938,07-11-2024,Twitter,Canada,No
U3939,29-09-2025,Twitter,Germany,No
U3940,05-09-2024,Discord Invite,UK,Yes
U3941,20-04-2025,Event,USA,Yes
U3942,12-01-2025,Ambassador Program,Brazil,Yes
U3943,28-08-2025,Twitter,Philippines,Yes
U3944,20-05-2025,Discord Invite,UK,Yes
U3945,19-07-2024,Twitter,Canada,Yes
U3946,13-07-2025,Twitter,Philippines,Yes
U3947,08-09-2024,Referral,USA,No
U3948,03-06-2024,Referral,Brazil,No
U3949,07-01-2024,Twitter,Singapore,No
U3950,23-02-2025,Twitter,Singapore,Yes
U3951,25-01-2024,Twitter,Brazil,Yes
U3952,26-08-2024,Event,Philippines,Yes
U3953,08-07-2025,Ambassador Program,Germany,No
U3954,20-12-2024,Twitter,Philippines,Yes
U3955,13-10-2025,Twitter,Australia,Yes
U3956,11-12-2025,Ambassador Program,Philippines,Yes
U3957,10-01-2024,Ambassador Program,Germany,Yes
U3958,09-12-2024,Discord Invite,UK,Yes
U3959,02-01-2024,Twitter,USA,Yes
U3960,04-11-2025,Twitter,Philippines,Yes
U3961,20-01-2025,Referral,USA,Yes
U3962,10-11-2024,Discord Invite,Canada,Yes
U3963,16-04-2024,Twitter,Singapore,Yes
U3964,29-07-2024,Referral,Singapore,No
U3965,26-06-2025,Twitter,Germany,Yes
U3966,31-08-2024,Event,Canada,Yes
U3967,05-03-2025,Twitter,Singapore,Yes
U3968,18-05-2025,Twitter,Germany,No
U3969,02-03-2024,Referral,Philippines,Yes
U3970,25-05-2024,Discord Invite,Canada,Yes
U3971,29-12-2025,Ambassador Program,Australia,Yes
U3972,13-10-2024,Discord Invite,Australia,Yes
U3973,05-04-2024,Twitter,Australia,Yes
U3974,14-02-2024,Event,UK,Yes
U3975,25-08-2024,Twitter,Australia,No
U3976,16-06-2025,Ambassador Program,Canada,No
U3977,26-02-2025,Discord Invite,India,No
U3978,18-12-2025,Discord Invite,Singapore,Yes
U3979,16-01-2025,Twitter,Australia,No
U3980,14-04-2025,Discord Invite,Canada,Yes
U3981,27-03-2024,Event,Nigeria,Yes
U3982,17-08-2025,Event,Philippines,No
U3983,07-04-2024,Twitter,UK,Yes
U3984,01-06-2025,Twitter,USA,Yes
U3985,16-05-2024,Event,Germany,Yes
U3986,14-10-2025,Ambassador Program,Nigeria,Yes
U3987,07-02-2025,Twitter,Nigeria,No
U3988,17-03-2024,Discord Invite,UK,Yes
U3989,29-08-2025,Twitter,Germany,Yes
U3990,04-08-2025,Ambassador Program,UK,Yes
U3991,04-03-2024,Twitter,Australia,No
U3992,21-03-2025,Twitter,USA,Yes
U3993,09-11-2025,Event,Germany,Yes
U3994,13-05-2024,Twitter,Canada,No
U3995,30-08-2024,Discord Invite,Singapore,Yes
U3996,25-10-2024,Discord Invite,UK,Yes
U3997,24-09-2024,Twitter,USA,No
U3998,18-11-2024,Discord Invite,Philippines,Yes
U3999,06-02-2025,Discord Invite,India,No
U4000,18-12-2025,Twitter,Philippines,Yes
U4001,30-11-2024,Referral,India,No
U4002,21-11-2024,Event,Brazil,No
U4003,08-04-2025,Event,Canada,Yes
U4004,05-10-2024,Twitter,Brazil,Yes
U4005,27-08-2024,Twitter,UK,No
U4006,17-03-2024,Twitter,UK,Yes
U4007,26-07-2024,Discord Invite,India,Yes
U4008,19-05-2024,Discord Invite,Germany,Yes
U4009,21-08-2025,Referral,USA,No
U4010,21-04-2024,Twitter,Australia,No
U4011,08-06-2024,Twitter,Nigeria,Yes
U4012,18-04-2024,Discord Invite,UK,Yes
U4013,17-06-2024,Referral,Brazil,No
U4014,05-04-2025,Twitter,Brazil,No
U4015,22-04-2025,Referral,Philippines,Yes
U4016,17-11-2024,Twitter,Canada,No
U4017,20-02-2025,Ambassador Program,India,No
U4018,03-05-2024,Ambassador Program,Nigeria,Yes
U4019,02-07-2025,Twitter,India,No
U4020,01-01-2025,Twitter,UK,Yes
U4021,31-07-2024,Discord Invite,Singapore,Yes
U4022,07-04-2025,Twitter,Nigeria,Yes
U4023,11-11-2024,Referral,Philippines,No
U4024,19-04-2025,Event,Brazil,No
U4025,28-09-2024,Referral,Philippines,Yes
U4026,02-05-2024,Event,UK,Yes
U4027,02-04-2024,Discord Invite,Singapore,Yes
U4028,10-06-2024,Twitter,Australia,No
U4029,03-12-2025,Event,Nigeria,No
U4030,07-11-2024,Discord Invite,India,Yes
U4031,22-12-2025,Referral,Nigeria,Yes
U4032,14-12-2025,Twitter,Brazil,Yes
U4033,09-09-2025,Twitter,India,Yes
U4034,11-02-2024,Ambassador Program,Australia,Yes
U4035,08-08-2024,Twitter,Australia,No
U4036,01-12-2024,Ambassador Program,Canada,Yes
U4037,31-05-2024,Ambassador Program,India,Yes
U4038,03-04-2024,Event,USA,Yes
U4039,29-12-2025,Referral,Singapore,Yes
U4040,11-09-2024,Referral,USA,Yes
U4041,30-12-2024,Ambassador Program,Australia,Yes
U4042,09-02-2025,Twitter,India,Yes
U4043,09-06-2025,Discord Invite,Canada,No
U4044,20-02-2024,Referral,Nigeria,Yes
U4045,24-11-2025,Discord Invite,Nigeria,No
U4046,02-11-2024,Discord Invite,Nigeria,Yes
U4047,23-09-2024,Twitter,Canada,Yes
U4048,27-06-2024,Referral,UK,Yes
U4049,01-02-2024,Ambassador Program,India,No
U4050,18-02-2025,Twitter,USA,Yes
U4051,08-04-2025,Ambassador Program,Singapore,Yes
U4052,23-07-2025,Referral,Australia,No
U4053,17-07-2025,Event,Singapore,Yes
U4054,12-09-2024,Referral,Australia,No
U4055,06-04-2024,Event,India,Yes
U4056,18-04-2025,Twitter,India,Yes
U4057,14-04-2024,Event,Philippines,Yes
U4058,23-05-2024,Twitter,USA,No
U4059,04-05-2024,Ambassador Program,Brazil,Yes
U4060,13-01-2024,Ambassador Program,Australia,Yes
U4061,04-03-2024,Twitter,Germany,Yes
U4062,15-08-2024,Twitter,Brazil,Yes
U4063,13-05-2024,Event,Nigeria,No
U4064,21-07-2024,Twitter,Singapore,Yes
U4065,14-02-2025,Ambassador Program,India,Yes
U4066,16-01-2025,Twitter,Germany,Yes
U4067,03-12-2025,Twitter,Australia,Yes
U4068,07-10-2025,Ambassador Program,UK,Yes
U4069,22-10-2025,Referral,Australia,Yes
U4070,27-03-2024,Event,Singapore,No
U4071,19-08-2025,Twitter,Australia,No
U4072,23-08-2025,Referral,Australia,Yes
U4073,22-09-2024,Referral,Canada,No
U4074,17-03-2024,Referral,USA,Yes
U4075,23-01-2024,Referral,Brazil,Yes
U4076,07-03-2024,Referral,UK,Yes
U4077,21-07-2024,Discord Invite,India,Yes
U4078,23-10-2025,Twitter,Australia,Yes
U4079,30-03-2025,Event,UK,No
U4080,11-05-2024,Twitter,Philippines,No
U4081,04-04-2024,Referral,Australia,Yes
U4082,05-12-2024,Twitter,Canada,Yes
U4083,05-05-2024,Referral,Canada,No
U4084,13-02-2024,Event,Germany,Yes
U4085,17-04-2025,Twitter,Nigeria,Yes
U4086,21-02-2024,Twitter,Singapore,Yes
U4087,21-06-2024,Twitter,Brazil,Yes
U4088,10-08-2025,Referral,Philippines,Yes
U4089,19-03-2025,Event,Singapore,No
U4090,08-02-2025,Twitter,Singapore,No
U4091,23-05-2025,Event,Germany,Yes
U4092,31-01-2024,Twitter,Canada,No
U4093,26-01-2025,Discord Invite,USA,Yes
U4094,30-11-2025,Ambassador Program,UK,Yes
U4095,12-03-2025,Twitter,India,No
U4096,25-06-2024,Discord Invite,USA,Yes
U4097,28-12-2024,Twitter,USA,Yes
U4098,07-08-2024,Twitter,Nigeria,Yes
U4099,10-07-2024,Twitter,Nigeria,No
U4100,08-10-2024,Twitter,USA,No
U4101,13-10-2024,Referral,Canada,No
U4102,01-04-2025,Discord Invite,Singapore,Yes
U4103,01-06-2024,Discord Invite,UK,No
U4104,05-02-2024,Twitter,Singapore,Yes
U4105,20-09-2025,Twitter,Singapore,No
U4106,26-09-2025,Referral,Singapore,Yes
U4107,23-09-2025,Ambassador Program,UK,Yes
U4108,08-09-2024,Twitter,UK,Yes
U4109,24-10-2025,Ambassador Program,Germany,No
U4110,29-10-2024,Referral,Brazil,No
U4111,25-05-2025,Referral,USA,Yes
U4112,25-02-2025,Discord Invite,Australia,Yes
U4113,17-07-2025,Twitter,Germany,No
U4114,05-05-2025,Twitter,Germany,Yes
U4115,03-03-2024,Referral,India,No
U4116,30-03-2024,Twitter,Australia,No
U4117,13-10-2024,Ambassador Program,Nigeria,Yes
U4118,27-01-2025,Discord Invite,India,Yes
U4119,20-05-2024,Twitter,Nigeria,Yes
U4120,05-03-2025,Event,Brazil,Yes
U4121,23-07-2024,Twitter,Philippines,Yes
U4122,20-10-2025,Discord Invite,Nigeria,No
U4123,22-06-2025,Referral,Singapore,Yes
U4124,12-09-2024,Ambassador Program,Nigeria,Yes
U4125,07-10-2025,Event,Australia,Yes
U4126,10-07-2025,Referral,UK,Yes
U4127,20-01-2024,Referral,Australia,No
U4128,26-01-2025,Ambassador Program,Brazil,Yes
U4129,31-12-2025,Twitter,Germany,Yes
U4130,02-01-2025,Twitter,Singapore,No
U4131,06-05-2025,Twitter,Philippines,Yes
U4132,11-07-2025,Twitter,Brazil,Yes
U4133,11-05-2025,Referral,Germany,Yes
U4134,18-12-2024,Referral,Canada,No
U4135,02-08-2025,Referral,Australia,Yes
U4136,29-05-2025,Twitter,Brazil,No
U4137,25-11-2024,Event,Australia,No
U4138,01-02-2025,Twitter,Philippines,Yes
U4139,03-10-2024,Referral,Germany,Yes
U4140,03-07-2024,Referral,Australia,Yes
U4141,27-01-2024,Twitter,UK,Yes
U4142,22-11-2024,Twitter,Nigeria,No
U4143,03-09-2025,Twitter,India,Yes
U4144,12-08-2024,Event,Philippines,Yes
U4145,31-01-2024,Ambassador Program,India,No
U4146,14-10-2024,Referral,USA,Yes
U4147,29-02-2024,Twitter,Nigeria,Yes
U4148,28-04-2025,Discord Invite,Philippines,Yes
U4149,26-06-2025,Event,Brazil,Yes
U4150,01-01-2025,Event,UK,No
U4151,21-08-2025,Twitter,Brazil,Yes
U4152,26-08-2024,Twitter,Canada,Yes
U4153,12-06-2024,Event,USA,Yes
U4154,12-04-2024,Discord Invite,UK,Yes
U4155,10-09-2024,Twitter,Australia,Yes
U4156,03-11-2025,Twitter,Australia,Yes
U4157,03-09-2024,Discord Invite,Singapore,No
U4158,29-09-2024,Ambassador Program,Australia,No
U4159,30-06-2025,Ambassador Program,Germany,Yes
U4160,27-02-2024,Referral,USA,Yes
U4161,12-08-2024,Discord Invite,Germany,Yes
U4162,12-08-2025,Twitter,Nigeria,Yes
U4163,01-02-2025,Discord Invite,Singapore,Yes
U4164,29-12-2024,Discord Invite,Singapore,Yes
U4165,26-06-2024,Referral,Australia,Yes
U4166,29-06-2024,Discord Invite,UK,Yes
U4167,30-08-2024,Twitter,Nigeria,No
U4168,29-08-2025,Twitter,Canada,Yes
U4169,21-11-2024,Twitter,USA,No
U4170,15-12-2025,Twitter,USA,Yes
U4171,02-01-2025,Twitter,Philippines,Yes
U4172,28-08-2025,Ambassador Program,Brazil,No
U4173,29-01-2024,Discord Invite,Australia,Yes
U4174,21-12-2025,Discord Invite,Philippines,No
U4175,18-12-2025,Ambassador Program,Canada,Yes
U4176,26-12-2024,Ambassador Program,Singapore,Yes
U4177,04-08-2025,Referral,India,Yes
U4178,31-07-2025,Event,Canada,Yes
U4179,25-05-2024,Twitter,Canada,No
U4180,30-07-2025,Twitter,UK,No
U4181,11-07-2024,Discord Invite,UK,No
U4182,19-05-2025,Referral,UK,Yes
U4183,09-07-2025,Referral,UK,Yes
U4184,12-11-2024,Twitter,Brazil,Yes
U4185,28-06-2024,Twitter,Australia,Yes
U4186,17-05-2025,Referral,USA,No
U4187,08-02-2024,Twitter,Australia,Yes
U4188,02-04-2024,Referral,Australia,Yes
U4189,27-02-2024,Referral,USA,Yes
U4190,26-08-2024,Event,UK,No
U4191,08-09-2025,Event,Australia,No
U4192,12-08-2024,Ambassador Program,Brazil,Yes
U4193,21-01-2024,Discord Invite,UK,Yes
U4194,23-06-2025,Event,Brazil,Yes
U4195,04-05-2025,Referral,Philippines,Yes
U4196,01-01-2024,Twitter,Australia,No
U4197,05-12-2024,Twitter,Germany,Yes
U4198,20-09-2025,Twitter,Brazil,Yes
U4199,25-07-2024,Discord Invite,Philippines,Yes
U4200,13-05-2024,Referral,Nigeria,Yes
U4201,14-12-2024,Event,Nigeria,No
U4202,30-06-2024,Twitter,Philippines,Yes
U4203,27-11-2024,Twitter,Singapore,Yes
U4204,01-03-2024,Ambassador Program,Singapore,No
U4205,23-01-2024,Twitter,UK,Yes
U4206,31-05-2024,Discord Invite,Singapore,No
U4207,23-08-2025,Referral,Nigeria,Yes
U4208,22-12-2025,Discord Invite,Singapore,Yes
U4209,25-05-2024,Twitter,Germany,Yes
U4210,23-04-2024,Twitter,Nigeria,Yes
U4211,22-06-2025,Twitter,Brazil,Yes
U4212,08-01-2025,Referral,Canada,Yes
U4213,15-03-2024,Discord Invite,Singapore,Yes
U4214,17-01-2025,Twitter,Singapore,Yes
U4215,22-12-2025,Referral,Australia,Yes
U4216,09-11-2025,Event,USA,No
U4217,09-02-2025,Twitter,Germany,Yes
U4218,23-08-2025,Discord Invite,Nigeria,Yes
U4219,13-04-2024,Referral,Nigeria,No
U4220,10-12-2024,Twitter,India,Yes
U4221,05-11-2024,Twitter,USA,Yes
U4222,26-11-2024,Referral,Singapore,Yes
U4223,19-05-2024,Ambassador Program,Philippines,Yes
U4224,10-06-2024,Event,Australia,Yes
U4225,23-03-2025,Referral,Brazil,No
U4226,16-10-2025,Event,Australia,No
U4227,13-05-2025,Discord Invite,Singapore,Yes
U4228,26-10-2025,Referral,India,Yes
U4229,20-11-2024,Discord Invite,Canada,Yes
U4230,27-06-2024,Twitter,Nigeria,No
U4231,25-12-2025,Event,Brazil,Yes
U4232,29-07-2025,Referral,USA,Yes
U4233,11-12-2025,Discord Invite,Singapore,Yes
U4234,20-09-2025,Ambassador Program,Germany,Yes
U4235,31-12-2024,Twitter,Philippines,Yes
U4236,16-08-2024,Twitter,Australia,Yes
U4237,12-11-2025,Twitter,India,No
U4238,26-08-2025,Event,Canada,Yes
U4239,28-06-2024,Event,UK,Yes
U4240,22-01-2025,Twitter,Philippines,No
U4241,10-11-2024,Referral,Singapore,Yes
U4242,06-12-2025,Discord Invite,Canada,Yes
U4243,28-10-2024,Event,Philippines,Yes
U4244,10-05-2024,Discord Invite,Philippines,Yes
U4245,30-06-2024,Discord Invite,Nigeria,Yes
U4246,02-01-2024,Ambassador Program,Philippines,No
U4247,19-12-2025,Twitter,Germany,No
U4248,09-08-2025,Twitter,Canada,Yes
U4249,04-02-2025,Referral,Singapore,Yes
U4250,04-08-2025,Ambassador Program,Singapore,Yes
U4251,03-02-2024,Discord Invite,Germany,Yes
U4252,05-07-2024,Twitter,USA,Yes
U4253,08-09-2025,Twitter,Canada,Yes
U4254,21-11-2024,Discord Invite,Philippines,Yes
U4255,18-09-2025,Twitter,India,Yes
U4256,14-08-2024,Referral,Brazil,Yes
U4257,16-10-2025,Ambassador Program,Canada,Yes
U4258,02-08-2025,Discord Invite,UK,Yes
U4259,16-04-2024,Discord Invite,India,No
U4260,23-05-2025,Discord Invite,Germany,Yes
U4261,24-05-2024,Twitter,Philippines,No
U4262,05-12-2024,Ambassador Program,USA,No
U4263,20-03-2024,Discord Invite,UK,No
U4264,31-08-2024,Discord Invite,USA,Yes
U4265,21-12-2024,Referral,USA,No
U4266,23-11-2024,Discord Invite,Australia,Yes
U4267,20-06-2024,Referral,Nigeria,Yes
U4268,13-10-2025,Twitter,UK,Yes
U4269,31-03-2024,Event,Brazil,Yes
U4270,26-12-2025,Ambassador Program,Nigeria,Yes
U4271,17-11-2025,Referral,UK,Yes
U4272,16-10-2025,Ambassador Program,USA,Yes
U4273,09-12-2024,Twitter,Nigeria,Yes
U4274,02-04-2025,Discord Invite,UK,Yes
U4275,12-01-2024,Referral,Brazil,Yes
U4276,28-09-2024,Referral,India,No
U4277,02-08-2024,Discord Invite,Canada,Yes
U4278,12-09-2024,Twitter,Philippines,Yes
U4279,10-12-2025,Twitter,UK,No
U4280,10-03-2024,Discord Invite,Brazil,Yes
U4281,24-12-2024,Twitter,Canada,Yes
U4282,19-09-2024,Event,Nigeria,No
U4283,20-04-2024,Twitter,UK,No
U4284,02-01-2024,Twitter,UK,Yes
U4285,19-02-2024,Referral,Germany,Yes
U4286,30-01-2025,Referral,UK,No
U4287,24-03-2025,Ambassador Program,Philippines,Yes
U4288,05-03-2025,Referral,Germany,Yes
U4289,19-06-2024,Twitter,Canada,Yes
U4290,27-02-2025,Event,Nigeria,Yes
U4291,19-05-2025,Discord Invite,Nigeria,No
U4292,22-01-2025,Twitter,Singapore,No
U4293,25-12-2024,Referral,Singapore,No
U4294,13-07-2025,Ambassador Program,Canada,Yes
U4295,19-01-2025,Discord Invite,Australia,Yes
U4296,13-04-2024,Twitter,Brazil,No
U4297,05-05-2025,Twitter,Australia,Yes
U4298,14-08-2025,Twitter,Brazil,No
U4299,28-10-2025,Discord Invite,Germany,No
U4300,04-12-2025,Referral,Canada,Yes
